instrument,bar,horizon,environment,environmentDirection,hitMeaning,observations,weightedObservations,hitRatePct,baselineRatePct,liftPct,liftWilsonLow,avgFutureReturnPct,medianFutureReturnPct,avgAbsFutureReturnPct,avgFutureRangePct,periodWeightAvg,lowSample,eligibleForCross,mainHorizon,passCandidate,firstDate,lastDate
TIA-USDT,1D,1,TREND,down,方向命中,241,168.7,53.53,54.8,-1.27,-7.57,-0.1483,-0.4392,4.1403,9.4561,0.7,False,True,False,False,2024-06-24,2026-05-31
TIA-USDT,1D,1,TREND,up,方向命中,159,111.3,43.4,45.22,-1.82,-9.28,-0.3309,-1.0608,4.4302,9.6993,0.7,False,True,False,False,2024-07-10,2026-05-28
TIA-USDT,1D,3,CHAOS,neutral,高扰动命中,49,34.3,28.57,25.17,3.4,-7.32,3.2265,1.2885,9.8869,19.266,0.7,False,True,False,False,2024-08-08,2026-05-29
TIA-USDT,1D,3,RANGE,neutral,低波动维持,32,22.4,43.75,50.15,-6.4,-21.99,-1.1656,-3.0202,9.4,17.0203,0.7,False,True,False,False,2024-07-18,2026-05-18
TIA-USDT,1D,3,TREND,down,方向命中,240,168.0,57.5,58.56,-1.06,-7.38,-0.5747,-1.2829,7.5902,17.0725,0.7,False,True,False,False,2024-06-24,2026-04-07
TIA-USDT,1D,3,TREND,up,方向命中,159,111.3,36.48,42.49,-6.01,-13.1,-2.1279,-2.6356,7.401,16.3716,0.7,False,True,False,False,2024-07-10,2026-05-28
TIA-USDT,1D,5,CHAOS,neutral,高扰动命中,48,33.6,18.75,25.22,-6.47,-15.03,1.4294,-0.9302,9.5905,22.1777,0.7,False,True,True,False,2024-08-08,2026-05-22
TIA-USDT,1D,5,RANGE,neutral,低波动维持,32,22.4,31.25,50.16,-18.91,-32.21,-2.3125,-4.5245,13.0564,23.035,0.7,False,True,True,False,2024-07-18,2026-05-18
TIA-USDT,1D,5,TREND,down,方向命中,240,168.0,58.75,57.61,1.14,-5.18,-1.3189,-1.8009,9.4431,22.2836,0.7,False,True,True,True,2024-06-24,2026-04-07
TIA-USDT,1D,5,TREND,up,方向命中,158,110.6,31.01,43.87,-12.86,-19.55,-4.0138,-5.0953,9.4807,20.7208,0.7,False,True,True,False,2024-07-10,2026-05-26
TIA-USDT,1D,10,CHAOS,neutral,高扰动命中,48,33.6,18.75,25.18,-6.43,-14.99,-3.3732,-9.8122,16.2773,32.3335,0.7,False,True,True,False,2024-08-08,2026-05-22
TIA-USDT,1D,10,RANGE,neutral,低波动维持,32,22.4,43.75,50.19,-6.44,-22.02,-6.0167,-9.5498,16.0471,31.5436,0.7,False,True,True,False,2024-07-18,2026-05-18
TIA-USDT,1D,10,TREND,down,方向命中,239,167.3,51.88,58.31,-6.43,-12.74,-1.3416,-0.9739,13.0744,30.8861,0.7,False,True,True,False,2024-07-04,2026-04-07
TIA-USDT,1D,10,TREND,up,方向命中,154,107.8,24.03,43.55,-19.52,-25.58,-7.6538,-9.4123,12.5694,27.9619,0.7,False,True,True,False,2024-07-10,2026-05-21
TIA-USDT,4H,1,CHAOS,neutral,高扰动命中,346,242.2,24.57,25.03,-0.47,-4.71,0.0946,-0.0319,1.9355,3.989,0.7,False,True,False,False,2023-12-16 16:00,2026-05-27 08:00
TIA-USDT,4H,1,RANGE,neutral,低波动维持,419,293.3,58.23,50.17,8.07,3.29,-0.0169,-0.1406,1.5791,3.2005,0.7,False,True,False,True,2023-12-09 12:00,2026-05-25 00:00
TIA-USDT,4H,1,TREND,down,方向命中,1449,1014.3,49.07,52.3,-3.23,-5.8,0.0469,0.0348,1.8593,4.0272,0.7,False,True,False,False,2023-12-09 16:00,2026-06-02 08:00
TIA-USDT,4H,1,TREND,up,方向命中,1386,970.2,45.53,47.75,-2.23,-4.83,-0.0011,-0.2203,1.936,4.1172,0.7,False,True,False,False,2023-12-10 20:00,2026-05-27 04:00
TIA-USDT,4H,3,CHAOS,neutral,高扰动命中,346,242.2,23.12,25.03,-1.91,-6.05,0.2057,-0.3365,3.6609,7.3015,0.7,False,True,False,False,2023-12-16 16:00,2026-05-27 08:00
TIA-USDT,4H,3,RANGE,neutral,低波动维持,418,292.6,55.98,50.06,5.92,1.13,-0.2987,-0.5658,2.9139,5.8785,0.7,False,True,False,True,2023-12-10 00:00,2026-05-25 00:00
TIA-USDT,4H,3,TREND,down,方向命中,1446,1012.2,49.79,53.57,-3.77,-6.35,0.0261,0.0,3.1998,7.0639,0.7,False,True,False,False,2023-12-17 20:00,2026-06-01 16:00
TIA-USDT,4H,3,TREND,up,方向命中,1386,970.2,44.66,46.95,-2.29,-4.89,-0.0614,-0.4482,3.2322,7.0378,0.7,False,True,False,False,2023-12-10 20:00,2026-05-27 04:00
TIA-USDT,4H,5,CHAOS,neutral,高扰动命中,346,242.2,23.12,25.03,-1.91,-6.04,-0.0607,-0.3821,4.4242,9.1872,0.7,False,True,True,False,2023-12-16 16:00,2026-05-27 08:00
TIA-USDT,4H,5,RANGE,neutral,低波动维持,417,291.9,56.83,50.14,6.69,1.9,-0.2554,-0.6918,3.9126,7.8638,0.7,False,True,True,True,2023-12-10 04:00,2026-05-25 00:00
TIA-USDT,4H,5,TREND,down,方向命中,1446,1012.2,51.52,53.79,-2.27,-4.84,0.0703,-0.2301,4.1092,9.2348,0.7,False,True,True,False,2023-12-17 20:00,2026-06-01 16:00
TIA-USDT,4H,5,TREND,up,方向命中,1386,970.2,45.02,47.0,-1.98,-4.58,-0.171,-0.477,4.206,9.1051,0.7,False,True,True,False,2023-12-10 20:00,2026-05-27 04:00
TIA-USDT,4H,10,CHAOS,neutral,高扰动命中,346,242.2,20.23,25.03,-4.8,-8.7,-0.1424,-1.1023,5.9437,12.4276,0.7,False,True,True,False,2023-12-16 16:00,2026-05-27 08:00
TIA-USDT,4H,10,RANGE,neutral,低波动维持,414,289.8,54.83,50.03,4.8,-0.02,-0.6195,-0.8728,5.5702,11.4451,0.7,False,True,True,False,2023-12-17 00:00,2026-05-25 00:00
TIA-USDT,4H,10,TREND,down,方向命中,1441,1008.7,53.09,54.92,-1.84,-4.42,0.1777,-0.4764,5.6145,12.8715,0.7,False,True,True,False,2023-12-17 20:00,2026-05-31 20:00
TIA-USDT,4H,10,TREND,up,方向命中,1385,969.5,42.09,46.91,-4.82,-7.39,-0.6803,-1.4091,6.18,13.0846,0.7,False,True,True,False,2023-12-11 00:00,2026-05-27 04:00
TIA-USDT,8H,1,CHAOS,neutral,高扰动命中,149,104.3,28.19,25.06,3.13,-3.48,-0.2791,-0.5533,2.6445,5.7747,0.7,False,True,False,False,2024-01-19 16:00,2026-05-28 08:00
TIA-USDT,8H,1,RANGE,neutral,低波动维持,151,105.7,54.3,50.12,4.18,-3.77,-0.1054,-0.2885,2.0265,4.3563,0.7,False,True,False,False,2024-01-19 00:00,2026-05-24 16:00
TIA-USDT,8H,1,TREND,down,方向命中,814,569.8,51.23,53.19,-1.96,-5.39,0.0045,-0.1084,2.6179,5.6133,0.7,False,True,False,False,2024-01-22 08:00,2026-06-02 00:00
TIA-USDT,8H,1,TREND,up,方向命中,686,480.2,44.61,46.88,-2.27,-5.95,-0.1695,-0.3772,2.5682,5.4678,0.7,False,True,False,False,2024-01-17 08:00,2026-05-27 16:00
TIA-USDT,8H,3,CHAOS,neutral,高扰动命中,149,104.3,32.21,25.12,7.1,0.12,-0.328,-0.6774,4.7186,10.0006,0.7,False,True,False,False,2024-01-19 16:00,2026-05-28 08:00
TIA-USDT,8H,3,RANGE,neutral,低波动维持,151,105.7,53.64,50.14,3.51,-4.44,0.1674,-0.4039,4.2756,8.5546,0.7,False,True,False,False,2024-01-19 00:00,2026-05-24 16:00
TIA-USDT,8H,3,TREND,down,方向命中,812,568.4,52.71,55.46,-2.75,-6.19,0.0567,-0.4526,4.4561,9.8383,0.7,False,True,False,False,2024-01-22 08:00,2026-06-01 08:00
TIA-USDT,8H,3,TREND,up,方向命中,684,478.8,42.25,44.87,-2.62,-6.27,-0.5607,-1.1069,4.5533,9.425,0.7,False,True,False,False,2024-01-28 16:00,2026-05-27 16:00
TIA-USDT,8H,5,CHAOS,neutral,高扰动命中,149,104.3,32.89,25.06,7.82,0.79,0.0372,-1.1281,6.009,12.7393,0.7,False,True,True,False,2024-01-19 16:00,2026-05-28 08:00
TIA-USDT,8H,5,RANGE,neutral,低波动维持,151,105.7,48.34,50.16,-1.82,-9.65,0.2007,0.0366,6.0876,11.7188,0.7,False,True,True,False,2024-01-19 00:00,2026-05-24 16:00
TIA-USDT,8H,5,TREND,down,方向命中,811,567.7,52.53,56.58,-4.05,-7.5,0.1569,-0.4243,5.7332,12.6592,0.7,False,True,True,False,2024-01-22 08:00,2026-05-31 16:00
TIA-USDT,8H,5,TREND,up,方向命中,684,478.8,42.54,44.27,-1.72,-5.38,-0.8992,-1.3778,5.9959,12.3157,0.7,False,True,True,False,2024-01-28 16:00,2026-05-27 16:00
TIA-USDT,8H,10,CHAOS,neutral,高扰动命中,148,103.6,24.32,25.06,-0.74,-6.94,-0.2677,-1.4796,8.1945,18.4289,0.7,False,True,True,False,2024-01-31 08:00,2026-05-28 08:00
TIA-USDT,8H,10,RANGE,neutral,低波动维持,149,104.3,39.6,50.09,-10.49,-17.98,-0.3007,-0.8122,8.3271,17.277,0.7,False,True,True,False,2024-01-21 08:00,2026-05-24 16:00
TIA-USDT,8H,10,TREND,down,方向命中,806,564.2,55.09,59.16,-4.07,-7.52,0.0099,-0.9375,7.9883,17.9495,0.7,False,True,True,False,2024-01-22 08:00,2026-05-29 16:00
TIA-USDT,8H,10,TREND,up,方向命中,684,478.8,39.77,41.77,-2.0,-5.6,-1.9269,-3.0091,8.2477,17.2386,0.7,False,True,True,False,2024-01-28 16:00,2026-05-27 16:00
TON-USDT,1D,1,CHAOS,neutral,高扰动命中,82,57.4,23.17,25.2,-2.03,-9.84,0.5397,0.1903,2.5957,6.1022,0.7,False,True,False,False,2022-12-27,2026-05-30
TON-USDT,1D,1,RANGE,neutral,低波动维持,65,45.5,46.15,50.19,-4.04,-15.6,-0.4676,-0.5517,2.6748,4.9211,0.7,False,True,False,False,2022-12-30,2026-05-02
TON-USDT,1D,1,TREND,down,方向命中,367,256.9,51.5,50.99,0.51,-4.6,-0.1996,-0.1616,2.4912,5.9017,0.7,False,True,False,False,2023-01-02,2026-05-29
TON-USDT,1D,1,TREND,up,方向命中,378,264.6,47.62,49.23,-1.61,-6.59,0.2179,-0.2429,3.2754,7.5751,0.7,False,True,False,False,2022-12-17,2026-05-24
TON-USDT,1D,3,CHAOS,neutral,高扰动命中,81,56.7,22.22,25.31,-3.08,-10.76,0.7992,0.3023,4.0817,10.0606,0.7,False,True,False,False,2022-12-27,2026-05-25
TON-USDT,1D,3,RANGE,neutral,低波动维持,65,45.5,44.62,50.2,-5.59,-17.03,0.5711,-0.9909,5.8216,10.3818,0.7,False,True,False,False,2022-12-30,2026-05-02
TON-USDT,1D,3,TREND,down,方向命中,366,256.2,55.19,52.76,2.44,-2.69,-0.2303,-0.4549,4.3755,10.4235,0.7,False,True,False,True,2023-01-02,2026-05-28
TON-USDT,1D,3,TREND,up,方向命中,376,263.2,46.54,47.47,-0.93,-5.91,0.705,-0.5351,5.9178,13.0797,0.7,False,True,False,False,2022-12-19,2026-05-24
TON-USDT,1D,5,CHAOS,neutral,高扰动命中,81,56.7,27.16,25.26,1.9,-6.59,0.4485,0.469,5.2,13.2732,0.7,False,True,True,False,2022-12-27,2026-05-25
TON-USDT,1D,5,RANGE,neutral,低波动维持,65,45.5,46.15,50.22,-4.06,-15.63,2.2852,-0.7523,8.7323,16.424,0.7,False,True,True,False,2022-12-30,2026-05-02
TON-USDT,1D,5,TREND,down,方向命中,364,254.8,55.22,53.2,2.02,-3.12,-0.384,-0.5837,5.5993,13.6168,0.7,False,True,True,True,2023-01-02,2026-05-26
TON-USDT,1D,5,TREND,up,方向命中,374,261.8,44.92,47.2,-2.28,-7.25,0.9734,-0.9526,7.6841,16.9684,0.7,False,True,True,False,2022-12-21,2026-05-24
TON-USDT,1D,10,CHAOS,neutral,高扰动命中,78,54.6,28.21,25.51,2.7,-6.08,1.8327,-0.0484,8.5495,19.5538,0.7,False,True,True,False,2022-12-27,2026-05-18
TON-USDT,1D,10,RANGE,neutral,低波动维持,65,45.5,41.54,50.26,-8.73,-19.9,1.734,-2.5502,11.3579,22.7969,0.7,False,True,True,False,2022-12-30,2026-05-02
TON-USDT,1D,10,TREND,down,方向命中,363,254.1,55.1,53.87,1.22,-3.92,-0.3221,-0.5858,7.4595,18.8173,0.7,False,True,True,True,2023-01-02,2026-03-26
TON-USDT,1D,10,TREND,up,方向命中,368,257.6,44.02,47.16,-3.13,-8.12,1.8233,-1.6375,11.2456,24.3885,0.7,False,True,True,False,2023-01-15,2026-05-17
TON-USDT,4H,1,CHAOS,neutral,高扰动命中,816,571.2,21.45,25.06,-3.61,-6.29,-0.0502,-0.0394,1.1648,2.5866,0.7,False,True,False,False,2022-06-07 04:00,2026-05-31 04:00
TON-USDT,4H,1,RANGE,neutral,低波动维持,1248,873.6,64.34,50.02,14.32,11.62,-0.0113,-0.0266,0.7629,1.7202,0.7,False,True,False,True,2022-06-08 04:00,2026-05-30 12:00
TON-USDT,4H,1,TREND,down,方向命中,1559,1091.3,47.66,50.53,-2.87,-5.34,0.0417,0.0579,1.3462,2.9571,0.7,False,True,False,False,2022-06-11 08:00,2026-05-30 04:00
TON-USDT,4H,1,TREND,up,方向命中,1810,1267.0,48.45,47.26,1.19,-1.11,0.0801,0.0,1.4514,3.2182,0.7,False,True,False,False,2022-06-19 20:00,2026-06-02 04:00
TON-USDT,4H,3,CHAOS,neutral,高扰动命中,815,570.5,21.1,25.06,-3.96,-6.62,-0.0738,-0.0584,1.8632,4.3283,0.7,False,True,False,False,2022-06-07 12:00,2026-05-31 04:00
TON-USDT,4H,3,RANGE,neutral,低波动维持,1248,873.6,62.5,50.02,12.48,9.76,-0.0202,-0.0977,1.4626,3.2314,0.7,False,True,False,True,2022-06-08 04:00,2026-05-30 12:00
TON-USDT,4H,3,TREND,down,方向命中,1559,1091.3,45.86,51.34,-5.47,-7.93,0.1722,0.2187,2.3401,5.1468,0.7,False,True,False,False,2022-06-11 08:00,2026-05-30 04:00
TON-USDT,4H,3,TREND,up,方向命中,1808,1265.6,49.61,48.17,1.45,-0.86,0.3266,0.0,2.5745,5.6682,0.7,False,True,False,False,2022-06-19 20:00,2026-06-01 20:00
TON-USDT,4H,5,CHAOS,neutral,高扰动命中,814,569.8,19.66,25.03,-5.37,-7.96,0.0308,0.0,2.539,5.6446,0.7,False,True,True,False,2022-06-09 08:00,2026-05-31 04:00
TON-USDT,4H,5,RANGE,neutral,低波动维持,1248,873.6,61.38,50.03,11.35,8.62,0.0141,-0.0439,2.0203,4.3927,0.7,False,True,True,True,2022-06-08 04:00,2026-05-30 12:00
TON-USDT,4H,5,TREND,down,方向命中,1559,1091.3,47.15,51.7,-4.55,-7.02,0.2886,0.2203,2.959,6.564,0.7,False,True,True,False,2022-06-11 08:00,2026-05-30 04:00
TON-USDT,4H,5,TREND,up,方向命中,1806,1264.2,50.22,47.92,2.3,0.0,0.5004,0.0343,3.3618,7.367,0.7,False,True,True,False,2022-06-19 20:00,2026-06-01 12:00
TON-USDT,4H,10,CHAOS,neutral,高扰动命中,814,569.8,19.41,25.03,-5.62,-8.19,0.0287,-0.0629,3.7153,8.1816,0.7,False,True,True,False,2022-06-09 08:00,2026-05-31 04:00
TON-USDT,4H,10,RANGE,neutral,低波动维持,1246,872.2,59.79,50.06,9.73,6.99,0.0697,-0.2484,3.1585,6.7724,0.7,False,True,True,True,2022-06-08 12:00,2026-05-30 12:00
TON-USDT,4H,10,TREND,down,方向命中,1559,1091.3,44.84,52.3,-7.46,-9.92,0.5935,0.5152,3.8495,9.0089,0.7,False,True,True,False,2022-06-11 08:00,2026-05-30 04:00
TON-USDT,4H,10,TREND,up,方向命中,1802,1261.4,48.11,47.8,0.31,-1.99,0.6855,-0.2625,4.8121,10.4183,0.7,False,True,True,False,2022-06-19 20:00,2026-05-31 16:00
TON-USDT,8H,1,CHAOS,neutral,高扰动命中,285,199.5,26.32,25.11,1.2,-3.57,0.0348,-0.05,1.6716,3.8245,0.7,False,True,False,False,2022-07-17 00:00,2026-05-31 00:00
TON-USDT,8H,1,RANGE,neutral,低波动维持,430,301.0,63.49,50.03,13.46,8.81,0.0419,0.0431,1.1065,2.4065,0.7,False,True,False,True,2022-07-17 16:00,2026-05-21 16:00
TON-USDT,8H,1,TREND,down,方向命中,987,690.9,44.28,50.03,-5.76,-8.83,0.1784,0.2145,1.6676,3.6936,0.7,False,True,False,False,2022-07-16 00:00,2026-05-30 00:00
TON-USDT,8H,1,TREND,up,方向命中,1144,800.8,48.69,48.82,-0.13,-3.02,0.1069,-0.0557,1.9019,4.3353,0.7,False,True,False,False,2022-07-30 16:00,2026-06-01 16:00
TON-USDT,8H,3,CHAOS,neutral,高扰动命中,285,199.5,24.91,25.24,-0.33,-5.0,0.3323,0.0,2.9717,6.6057,0.7,False,True,False,False,2022-07-17 00:00,2026-05-31 00:00
TON-USDT,8H,3,RANGE,neutral,低波动维持,430,301.0,60.93,50.03,10.9,6.21,0.0547,0.0335,2.1398,4.4755,0.7,False,True,False,True,2022-07-17 16:00,2026-05-21 16:00
TON-USDT,8H,3,TREND,down,方向命中,985,689.5,43.15,49.59,-6.44,-9.5,0.5114,0.4505,2.7753,6.3138,0.7,False,True,False,False,2022-07-21 08:00,2026-05-30 00:00
TON-USDT,8H,3,TREND,up,方向命中,1142,799.4,49.74,50.26,-0.52,-3.42,0.3561,0.0,3.3773,7.6088,0.7,False,True,False,False,2022-07-30 16:00,2026-06-01 00:00
TON-USDT,8H,5,CHAOS,neutral,高扰动命中,284,198.8,21.13,25.17,-4.05,-8.39,0.4986,0.2513,3.735,8.2562,0.7,False,True,True,False,2022-07-18 00:00,2026-05-31 00:00
TON-USDT,8H,5,RANGE,neutral,低波动维持,430,301.0,60.23,50.03,10.2,5.5,-0.0577,-0.0769,2.87,6.1524,0.7,False,True,True,True,2022-07-17 16:00,2026-05-21 16:00
TON-USDT,8H,5,TREND,down,方向命中,985,689.5,44.57,49.59,-5.02,-8.1,0.6896,0.5401,3.5821,8.2647,0.7,False,True,True,False,2022-07-21 08:00,2026-05-30 00:00
TON-USDT,8H,5,TREND,up,方向命中,1141,798.7,47.59,51.11,-3.52,-6.4,0.6237,-0.3236,4.5738,9.9262,0.7,False,True,True,False,2022-07-30 16:00,2026-05-31 08:00
TON-USDT,8H,10,CHAOS,neutral,高扰动命中,279,195.3,20.79,25.41,-4.62,-8.97,0.7152,0.0433,5.3253,11.747,0.7,False,True,True,False,2022-07-19 00:00,2026-05-27 16:00
TON-USDT,8H,10,RANGE,neutral,低波动维持,429,300.3,60.84,50.02,10.82,6.12,-0.1184,-0.2222,4.2707,9.1491,0.7,False,True,True,True,2022-07-20 00:00,2026-05-21 16:00
TON-USDT,8H,10,TREND,down,方向命中,984,688.8,46.24,49.78,-3.54,-6.64,0.9013,0.4406,5.0839,11.714,0.7,False,True,True,False,2022-07-21 08:00,2026-05-29 16:00
TON-USDT,8H,10,TREND,up,方向命中,1140,798.0,47.11,51.27,-4.16,-7.05,1.0955,-0.3832,6.4925,14.1478,0.7,False,True,True,False,2022-07-30 16:00,2026-05-27 08:00
TRX-USDT,1D,1,CHAOS,neutral,高扰动命中,179,125.3,13.41,25.18,-11.77,-16.0,0.2118,0.3566,2.395,5.1331,0.7,False,True,False,False,2018-09-04,2026-05-30
TRX-USDT,1D,1,RANGE,neutral,低波动维持,217,151.9,77.42,50.03,27.39,21.38,0.3751,0.2932,1.4751,3.2946,0.7,False,True,False,True,2018-10-22,2026-04-30
TRX-USDT,1D,1,TREND,down,方向命中,533,373.1,45.59,48.54,-2.95,-7.13,0.182,0.3221,2.9755,6.5456,0.7,False,True,False,False,2018-09-06,2026-02-10
TRX-USDT,1D,1,TREND,up,方向命中,1104,772.8,52.36,52.29,0.07,-2.88,0.2382,0.13,2.9546,6.5388,0.7,False,True,False,False,2018-08-31,2026-05-26
TRX-USDT,1D,3,CHAOS,neutral,高扰动命中,178,124.6,12.36,25.11,-12.75,-16.8,1.0731,0.5432,4.2753,9.2,0.7,False,True,False,False,2018-09-04,2026-05-28
TRX-USDT,1D,3,RANGE,neutral,低波动维持,217,151.9,77.88,50.03,27.85,21.87,0.8329,0.5991,2.6517,6.2267,0.7,False,True,False,True,2018-10-22,2026-04-30
TRX-USDT,1D,3,TREND,down,方向命中,533,373.1,44.09,50.76,-6.67,-10.83,-0.027,0.5814,4.9605,11.3982,0.7,False,True,False,False,2018-09-06,2026-02-10
TRX-USDT,1D,3,TREND,up,方向命中,1102,771.4,51.72,51.09,0.64,-2.31,0.7731,0.2056,5.1726,11.7029,0.7,False,True,False,False,2018-09-02,2026-05-26
TRX-USDT,1D,5,CHAOS,neutral,高扰动命中,176,123.2,12.5,25.62,-13.12,-17.21,1.3054,0.6451,5.7868,12.4926,0.7,False,True,True,False,2018-09-04,2026-04-24
TRX-USDT,1D,5,RANGE,neutral,低波动维持,217,151.9,74.65,50.03,24.62,18.44,0.885,0.9443,3.6077,8.2758,0.7,False,True,True,True,2018-10-22,2026-04-30
TRX-USDT,1D,5,TREND,down,方向命中,533,373.1,42.78,51.42,-8.64,-12.77,0.0981,0.8491,6.2477,14.5578,0.7,False,True,True,False,2018-09-06,2026-02-10
TRX-USDT,1D,5,TREND,up,方向命中,1100,770.0,51.64,50.66,0.97,-1.98,1.3415,0.2619,6.5593,15.3039,0.7,False,True,True,False,2018-09-20,2026-05-26
TRX-USDT,1D,10,CHAOS,neutral,高扰动命中,174,121.8,16.67,25.06,-8.39,-13.19,2.246,1.8522,7.7725,18.2512,0.7,False,True,True,False,2018-09-19,2026-04-24
TRX-USDT,1D,10,RANGE,neutral,低波动维持,217,151.9,67.28,50.03,17.25,10.76,2.6344,1.8629,6.1046,13.5812,0.7,False,True,True,True,2018-10-22,2026-04-30
TRX-USDT,1D,10,TREND,down,方向命中,530,371.0,43.02,48.99,-5.97,-10.12,0.4134,1.3028,8.4143,20.1203,0.7,False,True,True,False,2018-09-09,2026-02-10
TRX-USDT,1D,10,TREND,up,方向命中,1096,767.2,53.56,52.82,0.74,-2.22,2.5561,0.8141,9.6191,22.356,0.7,False,True,True,False,2018-09-20,2026-05-20
TRX-USDT,1W,1,CHAOS,neutral,高扰动命中,8,2.32,0.0,28.45,-28.45,-28.45,0.0475,-0.1699,3.3176,7.9023,0.29,True,False,False,False,2022-06-12,2026-01-18
TRX-USDT,1W,1,RANGE,neutral,低波动维持,2,0.58,100.0,50.0,50.0,-15.76,-0.5985,-0.5985,2.1402,5.2317,0.29,True,False,False,True,2024-05-26,2026-02-15
TRX-USDT,1W,1,TREND,down,方向命中,24,6.96,33.33,52.77,-19.44,-34.8,1.4852,0.8203,2.8627,8.5714,0.29,True,False,False,False,2022-06-19,2025-12-07
TRX-USDT,1W,1,TREND,up,方向命中,137,39.73,59.85,58.06,1.8,-6.57,0.9344,1.1772,4.6715,10.1499,0.29,False,True,False,True,2022-06-05,2026-05-17
TRX-USDT,1W,3,CHAOS,neutral,高扰动命中,7,2.03,0.0,25.42,-25.42,-25.42,1.0835,2.0978,7.134,12.4164,0.29,True,False,False,False,2023-01-08,2026-01-18
TRX-USDT,1W,3,RANGE,neutral,低波动维持,2,0.58,100.0,50.0,50.0,-15.76,3.7489,3.7489,3.7489,8.1787,0.29,True,False,False,True,2024-05-26,2026-02-15
TRX-USDT,1W,3,TREND,down,方向命中,24,6.96,33.33,52.52,-19.19,-34.55,2.3309,1.747,5.705,13.8232,0.29,True,False,False,False,2022-06-19,2025-12-07
TRX-USDT,1W,3,TREND,up,方向命中,134,38.86,61.94,63.88,-1.94,-10.38,3.2492,1.8407,7.7058,18.1998,0.29,False,True,False,False,2022-08-07,2026-05-03
TRX-USDT,1W,5,CHAOS,neutral,高扰动命中,7,2.03,0.0,25.39,-25.39,-25.39,2.229,2.3825,8.2081,15.5725,0.29,True,False,True,False,2023-01-08,2026-01-18
TRX-USDT,1W,5,RANGE,neutral,低波动维持,2,0.58,0.0,50.0,-50.0,-50.0,10.3675,10.3675,10.3675,16.3512,0.29,True,False,True,False,2024-05-26,2026-02-15
TRX-USDT,1W,5,TREND,down,方向命中,22,6.38,45.45,62.05,-16.6,-35.13,2.1875,2.3076,9.3622,20.0739,0.29,True,False,True,False,2022-07-31,2025-12-07
TRX-USDT,1W,5,TREND,up,方向命中,132,38.28,65.15,58.98,6.17,-2.28,5.8139,4.6096,10.5034,25.189,0.29,False,True,True,True,2022-08-07,2026-04-19
TRX-USDT,1W,10,CHAOS,neutral,高扰动命中,7,2.03,0.0,25.41,-25.41,-25.41,5.7161,6.9435,6.3985,20.0205,0.29,True,False,True,False,2023-01-08,2026-01-18
TRX-USDT,1W,10,RANGE,neutral,低波动维持,2,0.58,0.0,50.4,-50.4,-50.4,14.3416,14.3416,14.3416,25.0355,0.29,True,False,True,False,2024-05-26,2026-02-15
TRX-USDT,1W,10,TREND,down,方向命中,21,6.09,38.1,74.69,-36.59,-53.94,5.4372,3.4768,14.9435,32.0597,0.29,True,False,True,False,2022-08-14,2025-12-07
TRX-USDT,1W,10,TREND,up,方向命中,127,36.83,74.02,65.85,8.16,-0.09,11.6483,9.6838,16.9566,40.3409,0.29,False,True,True,True,2022-08-07,2026-03-15
TRX-USDT,4H,1,CHAOS,neutral,高扰动命中,1913,1339.1,7.21,25.05,-17.83,-18.91,0.0076,0.0679,0.8419,1.7943,0.7,False,True,False,False,2018-02-19 04:00,2026-06-01 12:00
TRX-USDT,4H,1,RANGE,neutral,低波动维持,3100,2170.0,77.68,50.01,27.67,26.17,0.0143,0.0334,0.6648,1.3521,0.7,False,True,False,True,2018-02-20 00:00,2026-06-01 04:00
TRX-USDT,4H,1,TREND,down,方向命中,2204,1542.8,45.05,48.71,-3.66,-5.73,-0.0214,0.1526,1.8301,3.8611,0.7,False,True,False,False,2018-02-20 20:00,2026-05-29 16:00
TRX-USDT,4H,1,TREND,up,方向命中,3208,2245.6,47.72,48.95,-1.23,-2.95,0.0753,-0.0595,1.7554,3.7612,0.7,False,True,False,False,2018-02-19 12:00,2026-05-04 04:00
TRX-USDT,4H,3,CHAOS,neutral,高扰动命中,1912,1338.4,5.91,25.01,-19.1,-20.07,0.0719,0.1369,1.4297,3.085,0.7,False,True,False,False,2018-02-24 00:00,2026-06-01 12:00
TRX-USDT,4H,3,RANGE,neutral,低波动维持,3100,2170.0,75.77,50.01,25.77,24.23,0.012,0.0553,1.2447,2.5284,0.7,False,True,False,True,2018-02-20 00:00,2026-06-01 04:00
TRX-USDT,4H,3,TREND,down,方向命中,2204,1542.8,44.56,49.51,-4.95,-7.02,0.1473,0.3846,3.1056,6.7297,0.7,False,True,False,False,2018-02-20 20:00,2026-05-29 16:00
TRX-USDT,4H,3,TREND,up,方向命中,3208,2245.6,48.19,49.79,-1.59,-3.32,0.2727,-0.1086,3.0559,6.7035,0.7,False,True,False,False,2018-02-19 12:00,2026-05-04 04:00
TRX-USDT,4H,5,CHAOS,neutral,高扰动命中,1912,1338.4,5.54,25.01,-19.47,-20.4,0.1678,0.2074,1.8936,4.0178,0.7,False,True,True,False,2018-02-24 00:00,2026-06-01 12:00
TRX-USDT,4H,5,RANGE,neutral,低波动维持,3100,2170.0,75.06,50.01,25.06,23.5,0.0382,0.0896,1.7185,3.4774,0.7,False,True,True,True,2018-02-20 00:00,2026-06-01 04:00
TRX-USDT,4H,5,TREND,down,方向命中,2204,1542.8,43.69,50.24,-6.55,-8.61,0.1886,0.4719,4.0685,8.6908,0.7,False,True,True,False,2018-02-20 20:00,2026-05-29 16:00
