indicator,indicatorKey,bucket,bucketRange,horizon,occurrences,valueMin,valueMedian,valueMax,avgReturnPct,medianReturnPct,upRatePct,avgAbsReturnPct,avgMaxUpPct,avgMaxDownPct,avgExcursionPct,lastSeen
振幅/8日ATR百分位,volatilityMultiple8Percentile,极高,90-100%,10,293,89.9174,94.7279,99.8826,1.5004,0.9046,55.29,7.9696,8.7528,-7.8475,16.6004,2023-08-17
振幅率,rangePct,极低,0-10%,1,291,0.3375,1.3256,1.6811,-0.1114,-0.0201,48.8,1.3219,1.273,-1.3877,2.6607,2020-10-16
振幅率,rangePct,偏低,10-30%,1,584,1.6847,2.2319,2.7151,0.1836,0.0741,52.23,1.6105,1.7397,-1.5632,3.3028,2020-07-22
振幅率,rangePct,中性,30-70%,1,1168,2.719,3.7742,5.0592,0.0475,0.0955,51.8,2.0697,2.1115,-2.2059,4.3174,2020-06-23
振幅率,rangePct,偏高,70-90%,1,584,5.0614,6.1196,8.3286,0.2395,0.1867,53.6,2.5499,2.7228,-2.6763,5.3992,2021-03-08
振幅率,rangePct,极高,90-100%,1,293,8.3455,10.3826,39.7635,0.3543,0.3264,54.95,3.1975,3.9452,-4.2143,8.1595,2020-03-12
振幅率,rangePct,极低,0-10%,3,291,0.3375,1.3256,1.6811,0.3518,0.2443,56.01,2.8482,3.0406,-2.673,5.7136,2020-10-16
振幅率,rangePct,偏低,10-30%,3,583,1.6847,2.2305,2.7151,0.2563,-0.0537,49.23,3.0981,3.422,-3.1337,6.5557,2020-07-22
振幅率,rangePct,中性,30-70%,3,1167,2.719,3.7767,5.0592,0.3116,0.0969,50.9,3.8366,3.9514,-3.872,7.8235,2020-06-23
振幅率,rangePct,偏高,70-90%,3,584,5.0614,6.1196,8.3286,0.2967,0.2485,52.23,4.595,4.6682,-4.7461,9.4142,2021-03-08
振幅率,rangePct,极高,90-100%,3,293,8.3455,10.3826,39.7635,1.1539,0.8704,58.36,5.1399,6.5251,-6.1064,12.6315,2020-03-12
振幅率,rangePct,极低,0-10%,5,291,0.3375,1.3256,1.6811,0.6964,0.4598,53.26,4.1227,4.3232,-3.5339,7.8571,2020-10-16
振幅率,rangePct,偏低,10-30%,5,581,1.6847,2.2305,2.7151,0.5846,0.1293,51.29,4.2691,4.7578,-4.1609,8.9188,2020-07-22
振幅率,rangePct,中性,30-70%,5,1167,2.719,3.7767,5.0592,0.4821,0.1807,51.76,4.9644,5.1824,-4.9553,10.1377,2020-06-23
振幅率,rangePct,偏高,70-90%,5,584,5.0614,6.1196,8.3286,0.8436,0.0863,51.03,5.8086,6.2494,-5.9861,12.2355,2021-03-08
振幅率,rangePct,极高,90-100%,5,293,8.3455,10.3826,39.7635,0.9995,0.7714,58.02,6.7284,8.2404,-7.9272,16.1675,2020-03-12
振幅率,rangePct,极低,0-10%,10,291,0.3375,1.3256,1.6811,2.1992,1.1474,59.11,6.772,7.376,-5.0389,12.4149,2020-10-16
振幅率,rangePct,偏低,10-30%,10,578,1.6847,2.2305,2.7151,0.7498,0.2686,52.77,6.567,7.2009,-6.1414,13.3422,2020-07-22
振幅率,rangePct,中性,30-70%,10,1165,2.719,3.7804,5.0592,1.1252,0.5614,52.7,7.3645,7.8208,-7.0733,14.8941,2020-06-23
振幅率,rangePct,偏高,70-90%,10,584,5.0614,6.1196,8.3286,1.5094,0.3244,51.37,8.4804,9.2895,-8.2559,17.5454,2021-03-08
振幅率,rangePct,极高,90-100%,10,293,8.3455,10.3826,39.7635,2.0801,1.4679,58.36,8.7677,11.0911,-9.6982,20.7892,2020-03-12
中值乖离率,middleDeviationRate,极低,0-10%,1,292,-26.777,-10.8119,-8.2697,0.1771,0.1509,53.77,3.1549,3.2932,-3.6509,6.9441,2022-09-07
中值乖离率,middleDeviationRate,偏低,10-30%,1,583,-8.253,-4.8176,-2.9379,-0.0275,0.1478,52.49,1.9628,2.0672,-2.2929,4.36,2023-06-15
中值乖离率,middleDeviationRate,中性,30-70%,1,1168,-2.9364,0.6307,4.5278,0.0205,0.0629,51.11,1.803,1.8342,-1.9123,3.7465,2022-12-08
中值乖离率,middleDeviationRate,偏高,70-90%,1,584,4.5356,7.1609,10.4701,0.3755,0.1177,53.77,2.0903,2.3725,-2.0548,4.4273,2020-02-11
中值乖离率,middleDeviationRate,极高,90-100%,1,293,10.4738,13.5803,27.9607,0.3241,0.1259,51.88,2.65,3.0855,-2.9169,6.0024,2021-01-06
中值乖离率,middleDeviationRate,极低,0-10%,3,292,-26.777,-10.8119,-8.2697,0.5803,0.4277,55.14,5.153,5.6237,-6.0067,11.6304,2022-09-07
中值乖离率,middleDeviationRate,偏低,10-30%,3,581,-8.253,-4.8176,-2.9379,-0.1101,0.0537,50.95,3.7332,3.7621,-4.2125,7.9747,2023-06-15
中值乖离率,middleDeviationRate,中性,30-70%,3,1168,-2.9364,0.6307,4.5278,0.2509,-0.0094,49.91,3.3391,3.4901,-3.4117,6.9018,2022-12-08
中值乖离率,middleDeviationRate,偏高,70-90%,3,584,4.5356,7.1609,10.4701,0.6616,0.3538,54.11,4.0594,4.5086,-3.5993,8.1079,2020-02-11
中值乖离率,middleDeviationRate,极高,90-100%,3,293,10.4738,13.5803,27.9607,1.1667,0.7168,55.97,4.6331,5.4328,-4.7649,10.1977,2021-01-06
中值乖离率,middleDeviationRate,极低,0-10%,5,292,-26.777,-10.8119,-8.2697,0.8557,1.213,57.53,6.2371,7.0299,-7.237,14.2669,2022-09-07
中值乖离率,middleDeviationRate,偏低,10-30%,5,580,-8.253,-4.8209,-2.9379,-0.1151,-0.0944,49.83,4.9104,4.9233,-5.556,10.4793,2023-06-15
中值乖离率,middleDeviationRate,中性,30-70%,5,1167,-2.9364,0.6378,4.5278,0.5985,0.1173,51.24,4.4867,4.8494,-4.417,9.2664,2022-12-08
中值乖离率,middleDeviationRate,偏高,70-90%,5,584,4.5356,7.1609,10.4701,0.8002,0.4054,52.4,5.5236,5.904,-4.8433,10.7473,2020-02-11
中值乖离率,middleDeviationRate,极高,90-100%,5,293,10.4738,13.5803,27.9607,1.848,0.6613,55.97,5.8231,7.2315,-5.8991,13.1306,2021-01-06
中值乖离率,middleDeviationRate,极低,0-10%,10,292,-26.777,-10.8119,-8.2697,1.716,1.1999,58.22,7.5997,9.601,-8.7708,18.3718,2022-09-07
中值乖离率,middleDeviationRate,偏低,10-30%,10,578,-8.253,-4.8316,-2.9379,0.2357,0.2001,50.87,7.3585,7.3945,-7.999,15.3935,2023-06-15
中值乖离率,middleDeviationRate,中性,30-70%,10,1164,-2.9364,0.6522,4.5278,1.0916,0.2679,51.55,7.1209,7.6159,-6.4462,14.0621,2022-12-08
中值乖离率,middleDeviationRate,偏高,70-90%,10,584,4.5356,7.1609,10.4701,1.8135,1.1532,55.48,8.2228,8.6472,-6.871,15.5182,2020-02-11
中值乖离率,middleDeviationRate,极高,90-100%,10,293,10.4738,13.5803,27.9607,3.0995,1.6232,59.39,7.8646,10.5876,-7.573,18.1605,2021-01-06
中值乖离ATR,middleDeviationAtr,极低,0-10%,1,291,-5.3467,-2.2409,-1.7929,-0.1134,0.1487,53.95,2.6336,2.6115,-3.2906,5.9021,2025-11-24
中值乖离ATR,middleDeviationAtr,偏低,10-30%,1,584,-1.7919,-1.2149,-0.7107,0.0621,0.0783,51.03,2.0599,2.2094,-2.3144,4.5238,2024-04-01
中值乖离ATR,middleDeviationAtr,中性,30-70%,1,1168,-0.7098,0.1606,1.1356,0.0407,0.0935,51.63,2.0236,2.0656,-2.1455,4.2112,2022-08-02
中值乖离ATR,middleDeviationAtr,偏高,70-90%,1,584,1.1357,1.6601,2.4336,0.3631,0.1128,53.25,1.9978,2.2991,-1.9905,4.2896,2018-07-19
中值乖离ATR,middleDeviationAtr,极高,90-100%,1,293,2.4338,2.9246,4.5732,0.3789,0.1652,53.58,2.2835,2.7068,-2.4348,5.1416,2021-10-19
中值乖离ATR,middleDeviationAtr,极低,0-10%,3,289,-5.3467,-2.2409,-1.7929,-0.0206,0.2749,53.63,4.8197,4.6388,-5.6786,10.3175,2025-11-24
中值乖离ATR,middleDeviationAtr,偏低,10-30%,3,584,-1.7919,-1.2149,-0.7107,0.0704,0.0685,51.2,3.5749,3.9868,-4.0997,8.0865,2024-04-01
中值乖离ATR,middleDeviationAtr,中性,30-70%,3,1168,-0.7098,0.1606,1.1356,0.1033,-0.0334,49.32,3.6036,3.6923,-3.8075,7.4999,2022-08-02
中值乖离ATR,middleDeviationAtr,偏高,70-90%,3,584,1.1357,1.6601,2.4336,1.1838,0.5044,55.82,4.2035,4.718,-3.4255,8.1434,2018-07-19
中值乖离ATR,middleDeviationAtr,极高,90-100%,3,293,2.4338,2.9246,4.5732,0.9539,0.5839,55.97,3.9498,4.7518,-4.1001,8.852,2021-10-19
中值乖离ATR,middleDeviationAtr,极低,0-10%,5,289,-5.3467,-2.2409,-1.7929,0.0964,0.7206,55.71,6.2791,5.989,-7.0593,13.0483,2025-11-24
中值乖离ATR,middleDeviationAtr,偏低,10-30%,5,582,-1.7919,-1.2149,-0.7107,0.0863,0.0566,50.34,4.5529,5.1294,-5.3124,10.4418,2024-04-01
中值乖离ATR,middleDeviationAtr,中性,30-70%,5,1168,-0.7098,0.1606,1.1356,0.3292,-0.0295,49.83,4.7284,5.0083,-4.9664,9.9746,2022-08-02
中值乖离ATR,middleDeviationAtr,偏高,70-90%,5,584,1.1357,1.6601,2.4336,1.663,0.6169,54.79,5.8536,6.3554,-4.4741,10.8294,2018-07-19
中值乖离ATR,middleDeviationAtr,极高,90-100%,5,293,2.4338,2.9246,4.5732,1.5586,0.7152,57.68,4.8853,6.3377,-5.1254,11.4631,2021-10-19
中值乖离ATR,middleDeviationAtr,极低,0-10%,10,289,-5.3467,-2.2409,-1.7929,0.095,0.6522,54.67,7.71,8.1405,-9.2663,17.4069,2025-11-24
中值乖离ATR,middleDeviationAtr,偏低,10-30%,10,578,-1.7919,-1.2149,-0.7107,0.6107,0.3291,52.08,6.9359,7.571,-7.4733,15.0443,2024-04-01
中值乖离ATR,middleDeviationAtr,中性,30-70%,10,1167,-0.7098,0.1615,1.1356,0.8668,0.0533,50.3,7.3278,7.8436,-7.0903,14.9339,2022-08-02
中值乖离ATR,middleDeviationAtr,偏高,70-90%,10,584,1.1357,1.6601,2.4336,2.7623,1.4597,57.19,8.6815,9.3946,-6.4292,15.8238,2018-07-19
中值乖离ATR,middleDeviationAtr,极高,90-100%,10,293,2.4338,2.9246,4.5732,2.9693,1.9199,62.12,6.8558,9.3035,-6.4604,15.764,2021-10-19
中值位置百分位,middlePositionPct,极低,0-10%,1,292,0,28.4028,34.7046,-0.0548,0.1616,53.42,2.5986,2.6761,-3.1244,5.8005,2019-07-29
中值位置百分位,middlePositionPct,偏低,10-30%,1,583,34.7368,41.194,46.7338,-0.0112,0.0649,51.29,2.0815,2.1326,-2.3968,4.5294,2024-04-01
中值位置百分位,middlePositionPct,中性,30-70%,1,1168,46.7429,55.4964,65.5719,0.0755,0.0975,51.54,2.0212,2.0814,-2.1296,4.211,2020-05-15
中值位置百分位,middlePositionPct,偏高,70-90%,1,584,65.5735,71.1071,79.2794,0.2767,0.0793,52.74,1.962,2.2323,-2.043,4.2753,2020-10-18
中值位置百分位,middlePositionPct,极高,90-100%,1,293,79.3116,84.4416,100,0.5007,0.2325,54.95,2.3539,2.8643,-2.3921,5.2564,2021-10-19
中值位置百分位,middlePositionPct,极低,0-10%,3,291,0,28.3984,34.7046,-0.0839,0.2689,53.26,4.661,4.6093,-5.3767,9.986,2019-07-29
中值位置百分位,middlePositionPct,偏低,10-30%,3,582,34.7368,41.202,46.7338,0.051,0.0469,50.86,3.6636,3.9382,-4.2395,8.1777,2024-04-01
中值位置百分位,middlePositionPct,中性,30-70%,3,1168,46.7429,55.4964,65.5719,0.1599,-0.0269,49.49,3.6032,3.7373,-3.7729,7.5102,2020-05-15
中值位置百分位,middlePositionPct,偏高,70-90%,3,584,65.5735,71.1071,79.2794,1.0343,0.448,55.82,4.1291,4.5514,-3.5314,8.0828,2020-10-18
中值位置百分位,middlePositionPct,极高,90-100%,3,293,79.3116,84.4416,100,1.1287,0.6149,56.31,4.0728,5.0261,-4.0383,9.0644,2021-10-19
中值位置百分位,middlePositionPct,极低,0-10%,5,291,0,28.3984,34.7046,0.0836,0.8195,55.33,6.093,6.0027,-6.7594,12.7621,2019-07-29
中值位置百分位,middlePositionPct,偏低,10-30%,5,580,34.7368,41.202,46.7338,0.1604,0.1085,51.21,4.623,5.0837,-5.3808,10.4645,2024-04-01
中值位置百分位,middlePositionPct,中性,30-70%,5,1168,46.7429,55.4964,65.5719,0.312,-0.0376,49.74,4.71,5.0048,-4.9584,9.9632,2020-05-15
中值位置百分位,middlePositionPct,偏高,70-90%,5,584,65.5735,71.1071,79.2794,1.509,0.5814,53.94,5.8697,6.2555,-4.6144,10.8699,2020-10-18
中值位置百分位,middlePositionPct,极高,90-100%,5,293,79.3116,84.4416,100,1.8,0.8762,58.36,4.9611,6.6214,-5.0279,11.6493,2021-10-19
中值位置百分位,middlePositionPct,极低,0-10%,10,291,0,28.3984,34.7046,0.5254,0.8346,56.01,7.2289,8.1574,-8.5064,16.6637,2019-07-29
中值位置百分位,middlePositionPct,偏低,10-30%,10,576,34.7368,41.202,46.7338,0.4695,0.1053,50.52,7.2091,7.498,-7.6832,15.1813,2024-04-01
中值位置百分位,middlePositionPct,中性,30-70%,10,1167,46.7429,55.5088,65.5719,0.8153,0.1056,50.9,7.2806,7.8489,-7.1493,14.9982,2020-05-15
中值位置百分位,middlePositionPct,偏高,70-90%,10,584,65.5735,71.1071,79.2794,2.5224,1.3508,55.99,8.7725,9.2376,-6.594,15.8317,2020-10-18
中值位置百分位,middlePositionPct,极高,90-100%,10,293,79.3116,84.4416,100,3.5061,2.0775,63.82,6.7978,9.7181,-6.2266,15.9447,2021-10-19
ATR百分位,atrPercentile,极低,0-10%,1,292,0.0262,2.0471,4.4714,0.217,0.0401,51.03,1.4834,1.6998,-1.3471,3.0469,2025-05-16
ATR百分位,atrPercentile,偏低,10-30%,1,583,4.4803,9.523,15.6844,0.128,0.128,52.14,1.4949,1.6422,-1.5461,3.1883,2019-04-02
ATR百分位,atrPercentile,中性,30-70%,1,1168,15.7229,30.4481,46.2375,0.0062,0.065,51.71,1.9628,2.018,-2.208,4.226,2019-06-13
ATR百分位,atrPercentile,偏高,70-90%,1,584,46.2617,57.1516,71.9161,0.2433,0.185,52.91,2.5575,2.7846,-2.7547,5.5393,2022-03-08
ATR百分位,atrPercentile,极高,90-100%,1,293,72.0319,80.5205,98.815,0.2955,0.4479,54.61,3.6786,3.9648,-4.1249,8.0897,2021-05-23
ATR百分位,atrPercentile,极低,0-10%,3,292,0.0262,2.0471,4.4714,0.7563,0.3019,54.45,3.2432,3.5851,-2.4309,6.016,2025-05-16
ATR百分位,atrPercentile,偏低,10-30%,3,581,4.4803,9.523,15.6844,0.3022,0.0927,52.32,2.9255,3.1463,-2.9093,6.0556,2019-04-02
ATR百分位,atrPercentile,中性,30-70%,3,1168,15.7229,30.4481,46.2375,0.0183,-0.0578,49.32,3.6882,3.7276,-3.9722,7.6998,2019-06-13
ATR百分位,atrPercentile,偏高,70-90%,3,584,46.2617,57.1516,71.9161,0.8148,0.527,55.65,4.4874,5.0033,-4.6358,9.6391,2022-03-08
ATR百分位,atrPercentile,极高,90-100%,3,293,72.0319,80.5205,98.815,0.7953,0.5484,53.24,5.8929,6.7525,-6.6125,13.365,2021-05-23
ATR百分位,atrPercentile,极低,0-10%,5,292,0.0262,2.0471,4.4714,1.2053,0.3417,53.08,4.6776,5.1293,-3.338,8.4673,2025-05-16
ATR百分位,atrPercentile,偏低,10-30%,5,579,4.4803,9.5378,15.6844,0.5688,0.167,51.99,4.0022,4.2969,-3.7728,8.0697,2019-04-02
ATR百分位,atrPercentile,中性,30-70%,5,1168,15.7229,30.4481,46.2375,-0.0042,0.0051,50.09,4.8924,4.9206,-5.2819,10.2026,2019-06-13
ATR百分位,atrPercentile,偏高,70-90%,5,584,46.2617,57.1516,71.9161,1.5569,0.6804,56.16,5.8891,6.7419,-5.6708,12.4128,2022-03-08
ATR百分位,atrPercentile,极高,90-100%,5,293,72.0319,80.5205,98.815,1.0402,0.5641,53.24,6.8277,8.4096,-8.2152,16.6248,2021-05-23
ATR百分位,atrPercentile,极低,0-10%,10,292,0.0262,2.0471,4.4714,2.4854,0.9827,57.88,7.9206,8.7212,-5.1705,13.8917,2025-05-16
ATR百分位,atrPercentile,偏低,10-30%,10,574,4.4803,9.5646,15.6844,1.1204,0.666,55.05,6.3014,6.5047,-5.2536,11.7583,2019-04-02
ATR百分位,atrPercentile,中性,30-70%,10,1168,15.7229,30.4481,46.2375,0.1887,-0.0536,49.66,7.2227,7.2663,-7.6382,14.9045,2019-06-13
ATR百分位,atrPercentile,偏高,70-90%,10,584,46.2617,57.1516,71.9161,2.6671,1.5945,57.19,8.4003,10.1246,-7.7367,17.8613,2022-03-08
ATR百分位,atrPercentile,极高,90-100%,10,293,72.0319,80.5205,98.815,2.4857,1.3712,55.63,8.8594,11.6536,-10.0835,21.7371,2021-05-23
ATR率,atrPct,极低,0-10%,1,291,1.6462,2.412,2.6754,0.1722,0.1209,52.92,1.3466,1.4844,-1.2175,2.7019,2025-09-05
ATR率,atrPct,偏低,10-30%,1,584,2.6756,3.0838,3.4191,0.189,0.0906,51.71,1.4812,1.7099,-1.4999,3.2098,2020-02-10
ATR率,atrPct,中性,30-70%,1,1168,3.4198,4.1676,5.0516,-0.0039,0.0614,51.63,1.9903,2.0276,-2.2215,4.2491,2020-05-03
ATR率,atrPct,偏高,70-90%,1,584,5.0531,5.6955,6.7436,0.2109,0.1765,53.25,2.53,2.7341,-2.8568,5.5909,2022-07-07
ATR率,atrPct,极高,90-100%,1,293,6.7454,8.2999,15.823,0.3236,0.2749,53.24,3.7867,4.1067,-4.0877,8.1944,2021-05-23
ATR率,atrPct,极低,0-10%,3,291,1.6462,2.412,2.6754,0.7006,0.2832,54.3,2.7487,3.0428,-2.1767,5.2195,2025-09-05
ATR率,atrPct,偏低,10-30%,3,582,2.6756,3.085,3.4191,0.5861,0.2504,55.5,2.912,3.3975,-2.7266,6.1241,2020-02-10
ATR率,atrPct,中性,30-70%,3,1168,3.4198,4.1676,5.0516,-0.084,-0.1961,47.6,3.78,3.7468,-4.0814,7.8282,2020-05-03
ATR率,atrPct,偏高,70-90%,3,584,5.0531,5.6955,6.7436,0.6666,0.5018,55.65,4.4536,4.8215,-4.7413,9.5628,2022-07-07
ATR率,atrPct,极高,90-100%,3,293,6.7454,8.2999,15.823,0.9914,0.8083,53.92,6.1132,7.0798,-6.5805,13.6602,2021-05-23
ATR率,atrPct,极低,0-10%,5,289,1.6462,2.4087,2.6754,1.099,0.1979,51.9,4.0201,4.3695,-2.9375,7.307,2025-09-05
ATR率,atrPct,偏低,10-30%,5,582,2.6756,3.085,3.4191,1.05,0.5423,56.01,4.0489,4.7213,-3.532,8.2533,2020-02-10
ATR率,atrPct,中性,30-70%,5,1168,3.4198,4.1676,5.0516,-0.1427,-0.26,47.52,4.9461,4.8977,-5.4177,10.3155,2020-05-03
ATR率,atrPct,偏高,70-90%,5,584,5.0531,5.6955,6.7436,1.2616,0.7472,57.71,5.8705,6.5087,-5.8701,12.3788,2022-07-07
ATR率,atrPct,极高,90-100%,5,293,6.7454,8.2999,15.823,1.3365,0.6517,53.58,7.2135,8.8808,-8.1455,17.0263,2021-05-23
ATR率,atrPct,极低,0-10%,10,284,1.6462,2.4044,2.6754,2.1414,0.6576,54.93,7.4038,7.4867,-4.7311,12.2178,2025-09-05
ATR率,atrPct,偏低,10-30%,10,582,2.6756,3.085,3.4191,2.3274,1.8655,61.51,6.3319,7.4973,-4.8647,12.3619,2020-02-10
ATR率,atrPct,中性,30-70%,10,1168,3.4198,4.1676,5.0516,-0.1164,-0.2991,48.2,7.1215,7.1296,-7.7787,14.9084,2020-05-03
ATR率,atrPct,偏高,70-90%,10,584,5.0531,5.6955,6.7436,2.277,1.3117,55.31,8.6264,9.7552,-8.0127,17.7679,2022-07-07
ATR率,atrPct,极高,90-100%,10,293,6.7454,8.2999,15.823,2.4526,1.3712,55.29,9.2964,12.2201,-10.1692,22.3893,2021-05-23
MA位置百分位,maPositionPct,极低,0-10%,1,292,0,26.9199,34.2698,0.2729,0.0915,51.71,2.0992,2.3373,-2.065,4.4023,2018-12-20
MA位置百分位,maPositionPct,偏低,10-30%,1,583,34.277,49.1201,59.082,-0.096,0.0577,51.29,2.2568,2.2618,-2.5362,4.798,2021-08-02
MA位置百分位,maPositionPct,中性,30-70%,1,1168,59.0832,70.7711,80.3377,0.1325,0.1177,51.88,1.9493,2.1452,-2.1243,4.2695,2021-11-13
MA位置百分位,maPositionPct,偏高,70-90%,1,584,80.3606,83.7942,88.5587,0.0902,0.0882,52.57,2.0749,2.1576,-2.2675,4.425,2021-03-10
MA位置百分位,maPositionPct,极高,90-100%,1,293,88.5615,93.676,100,0.487,0.3249,55.63,2.5643,2.8393,-2.7443,5.5836,2024-03-03
MA位置百分位,maPositionPct,极低,0-10%,3,292,0,26.9199,34.2698,0.7184,0.4777,55.48,3.8751,4.3452,-3.5732,7.9185,2018-12-20
MA位置百分位,maPositionPct,偏低,10-30%,3,581,34.277,49.1443,59.082,-0.1641,-0.034,49.57,4.0659,4.1191,-4.5492,8.6682,2021-08-02
MA位置百分位,maPositionPct,中性,30-70%,3,1168,59.0832,70.7711,80.3377,0.3426,0.2359,52.91,3.5778,3.9038,-3.7357,7.6395,2021-11-13
MA位置百分位,maPositionPct,偏高,70-90%,3,584,80.3606,83.7942,88.5587,0.3095,-0.0259,49.83,3.6742,3.8931,-3.8851,7.7782,2021-03-10
MA位置百分位,maPositionPct,极高,90-100%,3,293,88.5615,93.676,100,1.4725,0.6149,54.95,5.063,5.5766,-4.6613,10.2379,2024-03-03
MA位置百分位,maPositionPct,极低,0-10%,5,292,0,26.9199,34.2698,1.1767,0.7914,57.19,4.9341,5.7919,-4.5582,10.3501,2018-12-20
MA位置百分位,maPositionPct,偏低,10-30%,5,579,34.277,49.1201,59.082,-0.2846,-0.0829,49.57,5.2876,5.275,-5.8734,11.1484,2021-08-02
MA位置百分位,maPositionPct,中性,30-70%,5,1168,59.0832,70.7711,80.3377,0.5938,0.2626,52.57,4.7445,5.2396,-4.8806,10.1202,2021-11-13
MA位置百分位,maPositionPct,偏高,70-90%,5,584,80.3606,83.7942,88.5587,0.4785,-0.0785,48.8,4.6263,5.0801,-4.9924,10.0725,2021-03-10
MA位置百分位,maPositionPct,极高,90-100%,5,293,88.5615,93.676,100,2.521,1.7616,58.7,7.1387,7.8574,-5.8002,13.6577,2024-03-03
MA位置百分位,maPositionPct,极低,0-10%,10,292,0,26.9199,34.2698,1.9606,1.3621,57.88,6.5537,8.7426,-6.1517,14.8944,2018-12-20
MA位置百分位,maPositionPct,偏低,10-30%,10,574,34.277,49.0117,59.082,0.2854,0.5877,52.79,7.6885,7.6012,-7.8631,15.4643,2021-08-02
MA位置百分位,maPositionPct,中性,30-70%,10,1168,59.0832,70.7711,80.3377,1.1737,0.8336,54.02,7.1953,7.849,-7.0053,14.8543,2021-11-13
MA位置百分位,maPositionPct,偏高,70-90%,10,584,80.3606,83.7942,88.5587,0.4399,-0.1964,48.12,6.8171,7.2117,-7.2562,14.4679,2021-03-10
MA位置百分位,maPositionPct,极高,90-100%,10,293,88.5615,93.676,100,5.1573,3.2638,60.75,10.7688,12.9669,-7.4739,20.4408,2024-03-03
